timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1750703238538,16,characters/id,404,Not Found,Thread Group 1-1597,false,,273,1043,1043,16,1,1,T-OZEROVA.local
1750703238538,17,character/2,404,Not Found,Thread Group 1-1599,false,,273,1043,1043,17,1,1,T-OZEROVA.local
1750703234270,4284,characters,200,OK,Thread Group 1-1601,true,,340,1044,1044,4284,1,0,T-OZEROVA.local
1750703238549,7, HTTP Request Sampler,200,OK,Thread Group 1-1590,true,,340,1044,1044,7,1,0,T-OZEROVA.local
1750703238550,7,characters,200,OK,Thread Group 1-1593,true,,340,1043,1043,7,1,0,T-OZEROVA.local
1750703238551,6, HTTP Request Sampler,200,OK,Thread Group 1-1594,true,,340,1043,1043,6,1,0,T-OZEROVA.local
1750703238551,7,characters,200,OK,Thread Group 1-1591,true,,340,1043,1043,7,1,0,T-OZEROVA.local
1750703238552,6, HTTP Request Sampler,200,OK,Thread Group 1-1592,true,,340,1043,1043,6,1,0,T-OZEROVA.local
1750703238552,7,characters/id,200,OK,Thread Group 1-1596,true,,268,1043,1043,7,1,0,T-OZEROVA.local
1750703238553,6,character/2,404,Not Found,Thread Group 1-1595,false,,273,1043,1043,6,1,1,T-OZEROVA.local
1750703238554,6, HTTP Request Sampler,200,OK,Thread Group 1-1598,true,,340,1043,1043,6,1,0,T-OZEROVA.local
1750703238554,6, HTTP Request Sampler,200,OK,Thread Group 1-1597,true,,340,1043,1043,6,1,0,T-OZEROVA.local
1750703238548,13,character/2,404,Not Found,Thread Group 1-1600,false,,273,1044,1044,13,1,1,T-OZEROVA.local
1750703234068,4493,characters,200,OK,Thread Group 1-1567,true,,340,1044,1044,4493,1,0,T-OZEROVA.local
1750703238557,8,character/2,404,Not Found,Thread Group 1-1593,false,,273,1044,1044,8,1,1,T-OZEROVA.local
1750703238558,7,characters,200,OK,Thread Group 1-1594,true,,340,1044,1044,7,1,0,T-OZEROVA.local
1750703238558,8,character/2,404,Not Found,Thread Group 1-1591,false,,273,1044,1044,8,1,1,T-OZEROVA.local
1750703238558,8,characters,200,OK,Thread Group 1-1592,true,,340,1044,1044,8,1,0,T-OZEROVA.local
1750703238559,8, HTTP Request Sampler,200,OK,Thread Group 1-1596,true,,340,1044,1044,8,1,0,T-OZEROVA.local
1750703238559,8,characters/id,200,OK,Thread Group 1-1595,true,,264,1044,1044,8,1,0,T-OZEROVA.local
1750703238560,7,characters,200,OK,Thread Group 1-1598,true,,340,1044,1044,7,1,0,T-OZEROVA.local
1750703238561,6,characters,200,OK,Thread Group 1-1597,true,,340,1044,1044,6,1,0,T-OZEROVA.local
1750703238562,6,characters/id,404,Not Found,Thread Group 1-1600,false,,273,1044,1044,6,1,1,T-OZEROVA.local
1750703238555,13,characters/id,200,OK,Thread Group 1-1599,true,,273,1044,1044,13,1,0,T-OZEROVA.local
1750703238555,13,character/2,404,Not Found,Thread Group 1-1601,false,,273,1044,1044,13,1,1,T-OZEROVA.local
1750703234279,4289,characters,200,OK,Thread Group 1-1602,true,,340,1045,1045,4289,1,0,T-OZEROVA.local
1750703238565,5,characters/id,404,Not Found,Thread Group 1-1593,false,,273,1045,1045,5,1,1,T-OZEROVA.local
1750703238566,4,character/2,404,Not Found,Thread Group 1-1594,false,,273,1045,1045,4,1,1,T-OZEROVA.local
1750703238566,5,characters/id,200,OK,Thread Group 1-1591,true,,268,1045,1045,5,1,0,T-OZEROVA.local
1750703238567,5,characters,200,OK,Thread Group 1-1596,true,,340,1045,1045,5,1,0,T-OZEROVA.local
1750703238566,6,character/2,404,Not Found,Thread Group 1-1592,false,,273,1045,1045,6,1,1,T-OZEROVA.local
1750703238567,7,character/2,200,OK,Thread Group 1-1598,true,,268,1046,1046,7,1,0,T-OZEROVA.local
1750703238567,7, HTTP Request Sampler,200,OK,Thread Group 1-1595,true,,340,1046,1046,7,1,0,T-OZEROVA.local
1750703238567,7,character/2,404,Not Found,Thread Group 1-1597,false,,273,1046,1046,7,1,1,T-OZEROVA.local
1750703238568,6, HTTP Request Sampler,200,OK,Thread Group 1-1600,true,,340,1046,1046,6,1,0,T-OZEROVA.local
1750703238568,6, HTTP Request Sampler,200,OK,Thread Group 1-1599,true,,340,1046,1046,6,1,0,T-OZEROVA.local
1750703238568,7,characters/id,200,OK,Thread Group 1-1601,true,,264,1046,1046,7,1,0,T-OZEROVA.local
1750703238563,12,character/2,404,Not Found,Thread Group 1-1567,false,,273,1046,1046,12,1,1,T-OZEROVA.local
1750703233278,5297,characters,200,OK,Thread Group 1-1436,true,,340,1046,1046,5297,1,0,T-OZEROVA.local
1750703238570,6, HTTP Request Sampler,200,OK,Thread Group 1-1593,true,,340,1046,1046,6,1,0,T-OZEROVA.local
1750703238570,7,characters/id,404,Not Found,Thread Group 1-1594,false,,273,1045,1045,7,1,1,T-OZEROVA.local
1750703238571,7, HTTP Request Sampler,200,OK,Thread Group 1-1591,true,,340,1045,1045,7,1,0,T-OZEROVA.local
1750703238572,7,characters/id,200,OK,Thread Group 1-1592,true,,264,1044,1044,7,1,0,T-OZEROVA.local
1750703238572,9,character/2,200,OK,Thread Group 1-1596,true,,273,1046,1046,9,1,0,T-OZEROVA.local
1750703238574,8,characters,200,OK,Thread Group 1-1595,true,,340,1046,1046,8,1,0,T-OZEROVA.local
1750703238574,8,characters/id,404,Not Found,Thread Group 1-1598,false,,273,1046,1046,8,1,1,T-OZEROVA.local
1750703238574,9,characters/id,404,Not Found,Thread Group 1-1597,false,,273,1046,1046,9,1,1,T-OZEROVA.local
1750703238574,9,characters,200,OK,Thread Group 1-1600,true,,340,1046,1046,9,1,0,T-OZEROVA.local
1750703238574,9,characters,200,OK,Thread Group 1-1599,true,,340,1046,1046,9,1,0,T-OZEROVA.local
1750703238575,9, HTTP Request Sampler,200,OK,Thread Group 1-1601,true,,340,1046,1046,9,1,0,T-OZEROVA.local
1750703238569,15,character/2,200,OK,Thread Group 1-1602,true,,264,1046,1046,15,1,0,T-OZEROVA.local
1750703234283,4301,characters,200,OK,Thread Group 1-1603,true,,340,1046,1046,4301,1,0,T-OZEROVA.local
1750703238577,8, HTTP Request Sampler,200,OK,Thread Group 1-1594,true,,340,1046,1046,8,1,0,T-OZEROVA.local
1750703238579,7, HTTP Request Sampler,200,OK,Thread Group 1-1592,true,,340,1045,1045,7,1,0,T-OZEROVA.local
1750703238581,5,characters/id,404,Not Found,Thread Group 1-1596,false,,273,1044,1044,5,1,1,T-OZEROVA.local
1750703238582,5, HTTP Request Sampler,200,OK,Thread Group 1-1598,true,,340,1044,1044,5,1,0,T-OZEROVA.local
1750703238582,5,character/2,200,OK,Thread Group 1-1595,true,,273,1044,1044,5,1,0,T-OZEROVA.local
1750703238584,4,character/2,404,Not Found,Thread Group 1-1600,false,,273,1045,1045,4,1,1,T-OZEROVA.local
1750703238583,5, HTTP Request Sampler,200,OK,Thread Group 1-1597,true,,340,1045,1045,5,1,0,T-OZEROVA.local
1750703238584,5,character/2,200,OK,Thread Group 1-1599,true,,264,1045,1045,5,1,0,T-OZEROVA.local
1750703238584,6,characters,200,OK,Thread Group 1-1601,true,,340,1045,1045,6,1,0,T-OZEROVA.local
1750703238576,15,characters/id,404,Not Found,Thread Group 1-1567,false,,273,1045,1045,15,1,1,T-OZEROVA.local
1750703238576,15,character/2,404,Not Found,Thread Group 1-1436,false,,273,1045,1045,15,1,1,T-OZEROVA.local
1750703234285,4306,characters,200,OK,Thread Group 1-1604,true,,340,1045,1045,4306,1,0,T-OZEROVA.local
1750703238586,7, HTTP Request Sampler,200,OK,Thread Group 1-1596,true,,340,1045,1045,7,1,0,T-OZEROVA.local
1750703238587,6,characters/id,404,Not Found,Thread Group 1-1595,false,,273,1045,1045,6,1,1,T-OZEROVA.local
1750703238587,6,characters,200,OK,Thread Group 1-1598,true,,340,1044,1044,6,1,0,T-OZEROVA.local
1750703238589,5,characters,200,OK,Thread Group 1-1597,true,,340,1044,1044,5,1,0,T-OZEROVA.local
1750703238589,5,characters/id,404,Not Found,Thread Group 1-1600,false,,273,1044,1044,5,1,1,T-OZEROVA.local
1750703238590,6,characters/id,404,Not Found,Thread Group 1-1599,false,,273,1044,1044,6,1,1,T-OZEROVA.local
1750703238590,8,character/2,200,OK,Thread Group 1-1601,true,,268,1045,1045,8,1,0,T-OZEROVA.local
1750703238591,7, HTTP Request Sampler,200,OK,Thread Group 1-1567,true,,340,1045,1045,7,1,0,T-OZEROVA.local
1750703238585,14,characters/id,200,OK,Thread Group 1-1602,true,,264,1045,1045,14,1,0,T-OZEROVA.local
1750703233287,5313,characters,200,OK,Thread Group 1-1437,true,,340,1046,1046,5313,1,0,T-OZEROVA.local
1750703238585,16,character/2,200,OK,Thread Group 1-1603,true,,273,1046,1046,16,1,0,T-OZEROVA.local
1750703238593,9, HTTP Request Sampler,200,OK,Thread Group 1-1595,true,,340,1046,1046,9,1,0,T-OZEROVA.local
1750703238593,9,character/2,404,Not Found,Thread Group 1-1598,false,,273,1045,1045,9,1,1,T-OZEROVA.local
1750703238594,10,character/2,200,OK,Thread Group 1-1597,true,,264,1045,1045,10,1,0,T-OZEROVA.local
1750703238595,9, HTTP Request Sampler,200,OK,Thread Group 1-1600,true,,340,1045,1045,9,1,0,T-OZEROVA.local
1750703238596,8, HTTP Request Sampler,200,OK,Thread Group 1-1599,true,,340,1045,1045,8,1,0,T-OZEROVA.local
1750703238598,7,characters/id,404,Not Found,Thread Group 1-1601,false,,273,1045,1045,7,1,1,T-OZEROVA.local
1750703238598,7,characters,200,OK,Thread Group 1-1567,true,,340,1045,1045,7,1,0,T-OZEROVA.local
1750703238599,7, HTTP Request Sampler,200,OK,Thread Group 1-1602,true,,340,1045,1045,7,1,0,T-OZEROVA.local
1750703238591,15,characters/id,200,OK,Thread Group 1-1436,true,,273,1045,1045,15,1,0,T-OZEROVA.local
1750703238592,14,character/2,200,OK,Thread Group 1-1604,true,,273,1045,1045,14,1,0,T-OZEROVA.local
1750703233292,5314,characters,200,OK,Thread Group 1-1438,true,,340,1045,1045,5314,1,0,T-OZEROVA.local
1750703238603,5,characters/id,404,Not Found,Thread Group 1-1598,false,,273,1045,1045,5,1,1,T-OZEROVA.local
1750703238604,4,characters/id,200,OK,Thread Group 1-1597,true,,273,1045,1045,4,1,0,T-OZEROVA.local
1750703238604,4,characters,200,OK,Thread Group 1-1600,true,,340,1046,1046,4,1,0,T-OZEROVA.local
1750703238605,4,characters,200,OK,Thread Group 1-1599,true,,340,1046,1046,4,1,0,T-OZEROVA.local
1750703238605,4, HTTP Request Sampler,200,OK,Thread Group 1-1601,true,,340,1046,1046,4,1,0,T-OZEROVA.local
1750703238605,5,character/2,404,Not Found,Thread Group 1-1567,false,,273,1046,1046,5,1,1,T-OZEROVA.local
1750703238606,5,characters,200,OK,Thread Group 1-1602,true,,340,1046,1046,5,1,0,T-OZEROVA.local
1750703238606,5, HTTP Request Sampler,200,OK,Thread Group 1-1436,true,,340,1046,1046,5,1,0,T-OZEROVA.local
1750703238607,5,characters/id,200,OK,Thread Group 1-1604,true,,264,1046,1046,5,1,0,T-OZEROVA.local
1750703238601,12,characters/id,404,Not Found,Thread Group 1-1603,false,,273,1046,1046,12,1,1,T-OZEROVA.local
1750703238601,13,character/2,404,Not Found,Thread Group 1-1437,false,,273,1046,1046,13,1,1,T-OZEROVA.local
1750703233300,5314,characters,200,OK,Thread Group 1-1439,true,,340,1047,1047,5314,1,0,T-OZEROVA.local
1750703238608,8, HTTP Request Sampler,200,OK,Thread Group 1-1598,true,,340,1047,1047,8,1,0,T-OZEROVA.local
1750703238608,8, HTTP Request Sampler,200,OK,Thread Group 1-1597,true,,340,1046,1046,8,1,0,T-OZEROVA.local
1750703238609,8,character/2,404,Not Found,Thread Group 1-1600,false,,273,1045,1045,8,1,1,T-OZEROVA.local
1750703238609,8,character/2,404,Not Found,Thread Group 1-1599,false,,273,1045,1045,8,1,1,T-OZEROVA.local
1750703238610,8,characters,200,OK,Thread Group 1-1601,true,,340,1045,1045,8,1,0,T-OZEROVA.local
1750703238610,8,characters/id,200,OK,Thread Group 1-1567,true,,264,1045,1045,8,1,0,T-OZEROVA.local
1750703238611,8,character/2,404,Not Found,Thread Group 1-1602,false,,273,1045,1045,8,1,1,T-OZEROVA.local
1750703238611,8,characters,200,OK,Thread Group 1-1436,true,,340,1045,1045,8,1,0,T-OZEROVA.local
1750703238612,8, HTTP Request Sampler,200,OK,Thread Group 1-1604,true,,340,1045,1045,8,1,0,T-OZEROVA.local
1750703238613,7, HTTP Request Sampler,200,OK,Thread Group 1-1603,true,,340,1045,1045,7,1,0,T-OZEROVA.local
1750703238615,6,characters/id,404,Not Found,Thread Group 1-1437,false,,273,1045,1045,6,1,1,T-OZEROVA.local
1750703238607,14,character/2,200,OK,Thread Group 1-1438,true,,273,1045,1045,14,1,0,T-OZEROVA.local
1750703234297,4324,characters,200,OK,Thread Group 1-1605,true,,340,1045,1045,4324,1,0,T-OZEROVA.local
1750703238617,6,characters/id,200,OK,Thread Group 1-1599,true,,273,1046,1046,6,1,0,T-OZEROVA.local
1750703238617,6,characters/id,404,Not Found,Thread Group 1-1600,false,,273,1046,1046,6,1,1,T-OZEROVA.local
1750703238618,5,character/2,404,Not Found,Thread Group 1-1601,false,,273,1046,1046,5,1,1,T-OZEROVA.local
1750703238618,6, HTTP Request Sampler,200,OK,Thread Group 1-1567,true,,340,1046,1046,6,1,0,T-OZEROVA.local
1750703238619,6,characters/id,200,OK,Thread Group 1-1602,true,,273,1046,1046,6,1,0,T-OZEROVA.local
1750703238619,6,character/2,404,Not Found,Thread Group 1-1436,false,,273,1046,1046,6,1,1,T-OZEROVA.local
1750703238620,6,characters,200,OK,Thread Group 1-1604,true,,340,1046,1046,6,1,0,T-OZEROVA.local
1750703238621,5,characters,200,OK,Thread Group 1-1603,true,,340,1046,1046,5,1,0,T-OZEROVA.local
1750703238621,5, HTTP Request Sampler,200,OK,Thread Group 1-1437,true,,340,1046,1046,5,1,0,T-OZEROVA.local
1750703238615,11,character/2,404,Not Found,Thread Group 1-1439,false,,273,1046,1046,11,1,1,T-OZEROVA.local
1750703234301,4325,characters,200,OK,Thread Group 1-1606,true,,340,1046,1046,4325,1,0,T-OZEROVA.local
1750703238623,7, HTTP Request Sampler,200,OK,Thread Group 1-1600,true,,340,1047,1047,7,1,0,T-OZEROVA.local
1750703238623,8, HTTP Request Sampler,200,OK,Thread Group 1-1599,true,,340,1047,1047,8,1,0,T-OZEROVA.local
1750703238624,8,characters/id,200,OK,Thread Group 1-1601,true,,268,1046,1046,8,1,0,T-OZEROVA.local
1750703238624,8,characters,200,OK,Thread Group 1-1567,true,,340,1046,1046,8,1,0,T-OZEROVA.local
1750703238625,8, HTTP Request Sampler,200,OK,Thread Group 1-1602,true,,340,1046,1046,8,1,0,T-OZEROVA.local
1750703238625,8,characters/id,404,Not Found,Thread Group 1-1436,false,,273,1046,1046,8,1,1,T-OZEROVA.local
1750703238626,8,character/2,404,Not Found,Thread Group 1-1604,false,,273,1046,1046,8,1,1,T-OZEROVA.local
1750703238626,8,character/2,404,Not Found,Thread Group 1-1603,false,,273,1046,1046,8,1,1,T-OZEROVA.local
1750703238626,9,characters,200,OK,Thread Group 1-1437,true,,340,1046,1046,9,1,0,T-OZEROVA.local
1750703238627,8,characters/id,200,OK,Thread Group 1-1439,true,,273,1046,1046,8,1,0,T-OZEROVA.local
1750703238622,13,characters/id,404,Not Found,Thread Group 1-1438,false,,273,1046,1046,13,1,1,T-OZEROVA.local
1750703238622,14,character/2,404,Not Found,Thread Group 1-1605,false,,273,1046,1046,14,1,1,T-OZEROVA.local
1750703234305,4330,characters,200,OK,Thread Group 1-1607,true,,340,1046,1046,4330,1,0,T-OZEROVA.local
1750703238632,5, HTTP Request Sampler,200,OK,Thread Group 1-1601,true,,340,1046,1046,5,1,0,T-OZEROVA.local
1750703238632,5,character/2,404,Not Found,Thread Group 1-1567,false,,273,1045,1045,5,1,1,T-OZEROVA.local
1750703238634,5, HTTP Request Sampler,200,OK,Thread Group 1-1436,true,,340,1046,1046,5,1,0,T-OZEROVA.local
1750703238633,6,characters,200,OK,Thread Group 1-1602,true,,340,1046,1046,6,1,0,T-OZEROVA.local
1750703238634,5,characters/id,404,Not Found,Thread Group 1-1604,false,,273,1046,1046,5,1,1,T-OZEROVA.local
1750703238634,5,characters/id,404,Not Found,Thread Group 1-1603,false,,273,1046,1046,5,1,1,T-OZEROVA.local
1750703238635,5,character/2,404,Not Found,Thread Group 1-1437,false,,273,1046,1046,5,1,1,T-OZEROVA.local
1750703238635,5, HTTP Request Sampler,200,OK,Thread Group 1-1439,true,,340,1046,1046,5,1,0,T-OZEROVA.local
1750703238636,4, HTTP Request Sampler,200,OK,Thread Group 1-1438,true,,340,1046,1046,4,1,0,T-OZEROVA.local
1750703238627,14,character/2,200,OK,Thread Group 1-1606,true,,273,1046,1046,14,1,0,T-OZEROVA.local
1750703233305,5335,characters,200,OK,Thread Group 1-1440,true,,340,1046,1046,5335,1,0,T-OZEROVA.local
1750703238637,5,characters/id,404,Not Found,Thread Group 1-1567,false,,273,1046,1046,5,1,1,T-OZEROVA.local
1750703238639,4,character/2,404,Not Found,Thread Group 1-1602,false,,273,1046,1046,4,1,1,T-OZEROVA.local
1750703238639,4,characters,200,OK,Thread Group 1-1436,true,,340,1046,1046,4,1,0,T-OZEROVA.local
1750703238639,5, HTTP Request Sampler,200,OK,Thread Group 1-1604,true,,340,1047,1047,5,1,0,T-OZEROVA.local
1750703238639,6, HTTP Request Sampler,200,OK,Thread Group 1-1603,true,,340,1047,1047,6,1,0,T-OZEROVA.local
1750703238640,5,characters/id,404,Not Found,Thread Group 1-1437,false,,273,1047,1047,5,1,1,T-OZEROVA.local
1750703238640,6,characters,200,OK,Thread Group 1-1439,true,,340,1047,1047,6,1,0,T-OZEROVA.local
1750703238641,8,characters,200,OK,Thread Group 1-1438,true,,340,1048,1048,8,1,0,T-OZEROVA.local
1750703238641,8,characters/id,404,Not Found,Thread Group 1-1606,false,,273,1048,1048,8,1,1,T-OZEROVA.local
1750703238636,13,characters/id,200,OK,Thread Group 1-1605,true,,264,1048,1048,13,1,0,T-OZEROVA.local
1750703238636,14,character/2,404,Not Found,Thread Group 1-1607,false,,273,1048,1048,14,1,1,T-OZEROVA.local
1750703231307,7342,characters,200,OK,Thread Group 1-1107,true,,340,1048,1048,7342,1,0,T-OZEROVA.local
1750703238643,8, HTTP Request Sampler,200,OK,Thread Group 1-1567,true,,340,1048,1048,8,1,0,T-OZEROVA.local
1750703238643,8,characters/id,200,OK,Thread Group 1-1602,true,,264,1047,1047,8,1,0,T-OZEROVA.local
1750703238643,9,character/2,404,Not Found,Thread Group 1-1436,false,,273,1047,1047,9,1,1,T-OZEROVA.local
1750703238644,8,characters,200,OK,Thread Group 1-1604,true,,340,1047,1047,8,1,0,T-OZEROVA.local
1750703238645,8,characters,200,OK,Thread Group 1-1603,true,,340,1047,1047,8,1,0,T-OZEROVA.local
1750703238645,8, HTTP Request Sampler,200,OK,Thread Group 1-1437,true,,340,1047,1047,8,1,0,T-OZEROVA.local
1750703238647,7,character/2,404,Not Found,Thread Group 1-1439,false,,273,1047,1047,7,1,1,T-OZEROVA.local
1750703238649,5,character/2,200,OK,Thread Group 1-1438,true,,264,1047,1047,5,1,0,T-OZEROVA.local
1750703238649,6, HTTP Request Sampler,200,OK,Thread Group 1-1606,true,,340,1047,1047,6,1,0,T-OZEROVA.local
1750703238649,7, HTTP Request Sampler,200,OK,Thread Group 1-1605,true,,340,1047,1047,7,1,0,T-OZEROVA.local
1750703238650,6,characters/id,404,Not Found,Thread Group 1-1607,false,,273,1047,1047,6,1,1,T-OZEROVA.local
1750703238641,15,character/2,200,OK,Thread Group 1-1440,true,,273,1047,1047,15,1,0,T-OZEROVA.local
1750703233310,5346,characters,200,OK,Thread Group 1-1441,true,,340,1047,1047,5346,1,0,T-OZEROVA.local
1750703238651,6, HTTP Request Sampler,200,OK,Thread Group 1-1602,true,,340,1047,1047,6,1,0,T-OZEROVA.local
1750703238652,6,characters/id,200,OK,Thread Group 1-1436,true,,273,1046,1046,6,1,0,T-OZEROVA.local
1750703238653,5,character/2,404,Not Found,Thread Group 1-1604,false,,273,1046,1046,5,1,1,T-OZEROVA.local
1750703238653,6,character/2,404,Not Found,Thread Group 1-1603,false,,273,1047,1047,6,1,1,T-OZEROVA.local
1750703238654,6,characters,200,OK,Thread Group 1-1437,true,,340,1047,1047,6,1,0,T-OZEROVA.local
1750703234541,4131,characters,200,OK,Thread Group 1-1646,true,,340,1047,1047,4131,1,0,T-OZEROVA.local
1750703238656,17,characters,200,OK,Thread Group 1-1605,true,,340,1047,1047,17,1,0,T-OZEROVA.local
1750703238655,18,characters,200,OK,Thread Group 1-1606,true,,340,1047,1047,18,1,0,T-OZEROVA.local
1750703238650,23,character/2,404,Not Found,Thread Group 1-1107,false,,273,1047,1047,23,1,1,T-OZEROVA.local
1750703231312,7360,characters,200,OK,Thread Group 1-1108,true,,340,1047,1047,7360,1,0,T-OZEROVA.local
1750703238658,15, HTTP Request Sampler,200,OK,Thread Group 1-1436,true,,340,1047,1047,15,1,0,T-OZEROVA.local
1750703238656,17, HTTP Request Sampler,200,OK,Thread Group 1-1607,true,,340,1047,1047,17,1,0,T-OZEROVA.local
1750703238655,18,characters/id,200,OK,Thread Group 1-1438,true,,268,1047,1047,18,1,0,T-OZEROVA.local
1750703238659,14,characters/id,404,Not Found,Thread Group 1-1604,false,,273,1047,1047,14,1,1,T-OZEROVA.local
1750703238659,14,characters/id,200,OK,Thread Group 1-1603,true,,268,1047,1047,14,1,0,T-OZEROVA.local
1750703238660,13,character/2,200,OK,Thread Group 1-1437,true,,268,1047,1047,13,1,0,T-OZEROVA.local
1750703238657,16,characters/id,200,OK,Thread Group 1-1440,true,,268,1047,1047,16,1,0,T-OZEROVA.local
1750703233391,5281,characters,200,OK,Thread Group 1-1454,true,,340,1046,1046,5281,1,0,T-OZEROVA.local
1750703234344,4328,characters,200,OK,Thread Group 1-1613,true,,340,1046,1046,4328,1,0,T-OZEROVA.local
1750703238657,16,character/2,200,OK,Thread Group 1-1441,true,,264,1046,1046,16,1,0,T-OZEROVA.local
1750703234493,4179,characters,200,OK,Thread Group 1-1638,true,,340,1047,1047,4179,1,0,T-OZEROVA.local
1750703232413,6259,characters,200,OK,Thread Group 1-1291,true,,340,1047,1047,6259,1,0,T-OZEROVA.local
1750703234468,4204,characters,200,OK,Thread Group 1-1634,true,,340,1047,1047,4204,1,0,T-OZEROVA.local
1750703233525,5148,characters,200,OK,Thread Group 1-1477,true,,340,1047,1047,5148,1,0,T-OZEROVA.local
1750703233553,5121,characters,200,OK,Thread Group 1-1481,true,,340,1049,1049,5121,1,0,T-OZEROVA.local
1750703231555,7119,characters,200,OK,Thread Group 1-1148,true,,340,1049,1049,7119,1,0,T-OZEROVA.local
1750703238654,21,characters/id,404,Not Found,Thread Group 1-1439,false,,273,1049,1049,21,1,1,T-OZEROVA.local
